date,excess,cum_excess,roll_t,cusum,weak_today,cusum_latched
2015-02-17,0.0026786691503753604,-0.032227061101630226,-0.0,8.577137200989823,0,0
2015-02-18,0.003181055737632333,-0.029046005363997894,-0.0,7.833624698334186,0,0
2015-02-19,0.0012245566544268232,-0.02782144870957107,-0.0,7.566408876461716,0,0
2015-02-20,0.006560883670681084,-0.021260565038889987,-0.0,5.986792405177584,0,0
2015-02-23,-0.001141092881041241,-0.022401657919931227,-0.0,6.296564980390083,0,0
2015-02-24,0.0005859594439155113,-0.021815698476015714,-0.0,6.185178702358461,0,0
2015-02-25,0.006420104538960697,-0.015395593937055018,-0.0,4.6371527071736445,0,0
2015-02-26,0.0042625609255078235,-0.011133033011547194,-0.0,3.6290155508656614,0,0
2015-02-27,0.003156025612175188,-0.007977007399372005,-0.0,2.8912561666765084,0,0
2015-03-02,0.00159874918047856,-0.006378258218893445,-0.0,2.532407704775027,0,0
2015-03-03,-0.0018753676220552174,-0.008253625840948662,-0.0,3.025148734786283,0,0
2015-03-04,0.00475621374910903,-0.0034974120918396323,-0.0,1.883350679889961,0,0
2015-03-05,0.0026514001392297284,-0.000846011952609904,-0.0,1.2624242246684685,0,0
2015-03-06,0.0027922468755799744,0.0019462349229700704,-0.0,0.6045360531871267,0,0
2015-03-09,-0.0088730826046626,-0.00692684768169253,-0.0,2.8354995596544494,0,0
2015-03-10,0.001080400610712624,-0.005846447070979906,-0.0,2.6054702482048824,0,0
2015-03-11,0.004271060120734306,-0.0015753869502455999,-0.0,1.5959982934834835,0,0
2015-03-12,0.0006221996111614029,-0.000953187339084197,-0.0,1.4763603241138181,0,0
2015-03-13,0.003606283994423821,0.0026530966553396243,-0.0,0.6244451460760285,0,0
2015-03-16,0.004677478391785613,0.0073305750471252375,-0.0,0.0,0,0
2015-03-17,-0.005276868432990961,0.002053706614134276,-0.0,1.3246758642774792,0,0
2015-03-18,-0.008147416631062818,-0.0060937100169285415,-0.0,3.344898848393266,0,0
2015-03-19,0.0033539723489193936,-0.002739737668009148,-0.0,2.5719753613980583,0,0
2015-03-20,0.0030695388595818303,0.0003298011915726824,-0.0,1.8658200712094788,0,0
2015-03-23,9.801701369989039e-05,0.0004278182052725728,-0.0,1.8741962512394466,0,0
2015-03-24,0.0023117397540945712,0.002739557959367144,-0.0,1.3455910852193982,0,0
2015-03-25,-0.0006660338770509192,0.002073524082316225,-0.0,1.5397584075600979,0,0
2015-03-26,0.0003121270718201871,0.002385651154136412,-0.0,1.4953460463785837,0,0
2015-03-27,0.00035936586681642343,0.002745017020952835,-0.0,1.4388609754521584,0,0
2015-03-30,-0.004205510947613745,-0.00146049392666091,-0.0,2.512434341743134,0,0
2015-03-31,0.0010260655145509186,-0.00043442841210999147,-0.0,2.2904452644119253,0,0
2015-04-01,-0.0031479687394333255,-0.003582397151543317,-0.0,3.1059418348251264,0,0
2015-04-02,-0.0037675117830319924,-0.00734990893457531,-0.0,4.077720777752633,0,0
2015-04-03,0.00021367578866973323,-0.007136233145905576,-0.0,4.056394820869247,0,0
2015-04-06,0.0019168078741938729,-0.005219425271711703,-0.0,3.607189862468378,0,0
2015-04-07,-0.0014336325020197324,-0.006653057773731435,-0.0,4.000711119741288,0,0
2015-04-08,-0.01194548541330433,-0.018598543187035764,-0.0,7.060106420298833,0,0
2015-04-09,-0.001574887864141288,-0.02017343105117705,-0.0,7.473750381660159,0,0
2015-04-10,0.000360808707835391,-0.01981262234334166,-0.0,7.417894444626736,0,0
2015-04-13,0.003610412211808472,-0.01620221013153319,-0.0,6.5656322755763155,0,0
2015-04-14,0.006367878512968298,-0.009834331618564892,-0.0,5.036047537878208,0,0
2015-04-15,0.0025504075222529884,-0.0072839240963119035,-0.0,4.447724693311835,0,0
2015-04-16,-0.005082194575173596,-0.0123661186714855,-0.0,5.720259582311141,0,0
2015-04-17,0.002514808101508658,-0.009851310569976842,-0.0,5.14031399069906,0,0
2015-04-20,-0.007100492382110982,-0.016951802952087824,-0.0,6.9064015706048405,0,0
2015-04-21,0.0017689186727527571,-0.015182884279335066,-0.0,6.511301399649908,0,0
2015-04-22,-0.0036749384624789674,-0.018857822741814034,-0.0,7.434828628044498,0,0
2015-04-23,-0.003876202808290421,-0.022734025550104453,-0.0,8.408291476209213,0,0
2015-04-24,0.0018810639763545112,-0.020852961573749943,-0.0,7.983128625463872,0,0
2015-04-27,0.0004832903087841822,-0.02036967126496576,-0.0,7.897142171925627,0,0
2015-04-28,-0.001389870344169018,-0.021759541609134778,-0.0,8.270427387405968,0,0
2015-04-29,-0.0008153430099840798,-0.022574884619118857,-0.0,8.503663824383867,0,0
2015-04-30,0.006110398291647313,-0.016464486327471543,-0.0,7.019243182864145,0,0
2015-05-01,-0.00449373873814494,-0.02095822506561648,-0.0,8.15824135280185,0,0
2015-05-04,0.003206073554682429,-0.017752151510934053,-0.0,7.4014859338260575,0,0
2015-05-05,0.00048740117987778583,-0.017264750331056268,-0.0,7.31332268238145,0,0
2015-05-06,-0.006756497232773074,-0.02402124756382934,-0.0,9.020707434955346,0,0
2015-05-07,-0.0022732158403026767,-0.026294463404132017,-0.0,9.610635115138722,0,0
2015-05-08,-0.001831941229897585,-0.0281264046340296,-0.0,10.094049176796052,0,0
2015-05-11,-0.0018710647744851435,-0.029997469408514745,-0.0,10.589226411749738,0,0
2015-05-12,0.0023491767355501812,-0.027648292672964564,-0.0,10.037073483475709,0,0
2015-05-13,0.0032318309358865937,-0.02441646173707797,-0.0,9.262376057766115,0,0
2015-05-14,0.006051300936016353,-0.018365160801061615,-0.0,7.780864033075084,0,0
2015-05-15,0.006485938445340796,-0.01187922235572082,-0.0,6.202535741960597,0,0
2015-05-18,-0.007607447326098139,-0.019486669681818957,-0.0,8.106284074119273,0,0
2015-05-19,0.005595098061804301,-0.013891571620014656,-0.0,6.781048209002839,0,0
2015-05-20,-0.005492052336682255,-0.019383623956696912,-0.0,8.138909211962957,0,0
2015-05-21,0.0037182663911196814,-0.01566535756557723,-0.0,7.277162951174854,0,0
2015-05-22,0.0038451509707481363,-0.011820206594829092,-0.0,6.383847760504477,0,0
2015-05-25,0.004078301272073411,-0.007741905322755681,-0.0,5.433614257315531,0,0
2015-05-26,0.0020868505278532367,-0.005655054794902444,-0.0,4.962912152739013,0,0
2015-05-27,-0.0038132250498600652,-0.00946827984476251,-0.0,5.917475037130487,0,0
2015-05-28,0.0018453906553944975,-0.007622889189368012,-0.0,5.502636891850136,0,0
2015-05-29,0.00037412465555005,-0.007248764533817962,-0.0,5.443635385256832,0,0
2015-06-01,-0.0028157427668918152,-0.010064507300709777,-0.0,6.164545762078786,0,0
2015-06-02,-0.0009393445673883531,-0.01100385186809813,-0.0,6.427072162459779,0,0
2015-06-03,-0.001269938610694434,-0.012273790478792564,-0.0,6.772435675096114,0,0
2015-06-04,-0.0006653723602980402,-0.012939162839090605,-0.0,6.969480881520165,0,0
2015-06-05,0.0013943024871045746,-0.011544860351986031,-0.0,6.653705162145802,0,0
2015-06-08,-0.0015036136978768566,-0.013048474049862887,-0.0,7.062672982833895,0,0
2015-06-09,0.00039969260519354816,-0.012648781444669339,-0.0,6.993981188651959,0,0
2015-06-10,0.0024224764710061787,-0.01022630497366316,-0.0,6.412157317543535,0,0
2015-06-11,-0.002900017554772402,-0.013126322528435562,-0.0,7.181648363195818,0,0
2015-06-12,-0.004726995420575152,-0.017853317949010714,-0.0,8.418905806261684,0,0
2015-06-15,0.005035600649961397,-0.012817717299049318,-0.0,7.170305837188344,0,0
2015-06-16,-0.0012923203834823867,-0.014110037682531704,-0.0,7.529765219312107,0,0
2015-06-17,-6.691924708748993e-05,-0.014176956929619193,-0.0,7.578818154713206,0,0
2015-06-18,-0.00029681493275053285,-0.014473771862369726,-0.0,7.686861197247051,0,0
2015-06-19,-0.0009747903554493153,-0.015448562217819041,-0.0,7.97001643672617,0,0
2015-06-22,-7.384454445718528e-05,-0.015522406762276227,-0.0,8.021154248012575,0,0
2015-06-23,0.0005821985378261621,-0.014940208224450064,-0.0,7.901478221029576,0,0
2015-06-24,0.0018838708117261615,-0.013056337412723903,-0.0,7.439888876769876,0,0
2015-06-25,0.0028505165318420205,-0.010205820880881882,-0.0,6.721760293624394,0,0
2015-06-26,-0.006215799647841607,-0.01642162052872349,-0.0,8.393633840570256,0,0
2015-06-29,-0.004568295367901643,-0.020989915896625133,-0.0,9.619335467674588,0,0
2015-06-30,-0.001620901221900283,-0.022610817118525417,-0.0,10.073855293524185,0,0
2015-07-01,-0.002304829920717572,-0.02491564703924299,-0.0,10.70950530719577,0,0
2015-07-02,-0.002681049333449383,-0.027596696372692374,-0.0,11.446265435566612,0,0
2015-07-03,-0.0036495792285154384,-0.031246275601207813,-0.0,12.440402200229972,0,0
2015-07-06,-0.004385668063664346,-0.03563194366487216,-0.0,13.629085573748117,0,0
2015-07-07,-0.005087090772250068,-0.04071903443712223,-0.0,15.000165873191909,0,0
2015-07-08,-0.003834568180750587,-0.04455360261787281,-0.0,16.036979255808976,0,0
2015-07-09,0.005304034077457825,-0.03924956854041499,-0.0,14.679204671929657,0,0
2015-07-10,-0.00032934871506997646,-0.039578917255484965,-0.0,14.79705315043709,0,0
2015-07-13,-0.006016093227085424,-0.04559501048257039,-0.0,16.40607268707335,0,0
2015-07-14,-0.005924796320312621,-0.05151980680288301,-0.0,17.978065214427012,0,0
2015-07-15,-0.0033500802462540996,-0.05486988704913711,-0.0,18.874054292170314,0,0
2015-07-16,0.011523029547098758,-0.04334685750203835,-0.0,15.9299576914336,0,0
2015-07-17,-0.0045830929649929185,-0.04792995046703127,-0.0,17.095613719598767,0,0
2015-07-20,-0.0007712589154678299,-0.0487012093824991,-0.0,17.318085335493024,0,0
2015-07-21,0.002861630785927511,-0.04583957859657159,-0.0,16.639470804052454,0,0
2015-07-22,-0.003760249013349554,-0.04959982760992114,-0.0,17.607922031092116,0,0
2015-07-23,0.008484832893549678,-0.041114994716371464,-0.0,15.525396813513334,0,0
2015-07-24,-0.004200569507732473,-0.04531556422410394,-0.0,16.58397931863203,0,0
2015-07-27,0.004998194576249336,-0.0403173696478546,-0.0,15.394862009153059,0,0
2015-07-28,-0.015747124841685892,-0.0560644944895405,-0.0,19.263300707915672,0,0
2015-07-29,0.00952931342195353,-0.046535181067586966,-0.0,17.137493391992223,0,0
2015-07-30,0.00037975364532990614,-0.04615542742225706,-0.0,17.085261886558182,0,0
2015-07-31,-0.0037644465892673886,-0.04991987401152445,-0.0,17.95714090593388,0,0
2015-08-03,-0.00587010750550216,-0.05578998151702661,-0.0,19.30102661622337,0,0
2015-08-04,-0.001822772231258753,-0.05761275374828537,-0.0,19.738720296820727,0,0
2015-08-05,-0.003607838773679146,-0.06122059252196451,-0.0,20.577586968267322,0,0
2015-08-06,-0.006289546593737741,-0.06751013911570225,-0.0,22.019018658403425,0,0
2015-08-07,0.00046444660210827457,-0.06704569251359398,-0.0,21.94753485614089,0,0
2015-08-10,0.002088597421555214,-0.06495709509203876,-0.0,21.511473245589006,0,0
2015-08-11,0.005804564849344976,-0.059152530242693784,-0.0,20.23676107629124,0,0
2015-08-12,-0.008820695877364232,-0.06797322612005802,-0.0,22.246462268266388,0,0
2015-08-13,0.0012282734848059326,-0.06674495263525208,-0.0,22.00757179669995,0,0
2015-08-14,-0.0031321025055516326,-0.06987705514080371,-0.0,22.7340820544317,0,0
2015-08-17,-3.652734364735402e-05,-0.06991358248445106,-0.0,22.774214902233386,0,0
2015-08-18,-0.004452963112821961,-0.07436654559727303,-0.0,23.802293163407157,0,0
2015-08-19,0.0018151053055312882,-0.07255144029174174,-0.0,23.42826900020299,0,0
2015-08-20,0.0032853725637396617,-0.06926606772800208,-0.0,22.721800237073023,0,0
2015-08-21,-0.00473351353945532,-0.0739995812674574,-0.0,23.820586070205987,0,0
2015-08-24,-0.0002666524033120777,-0.07426623367076948,-0.0,23.91264230393291,0,0
2015-08-25,0.015198379702409953,-0.05906785396835953,-0.0,20.502399309630917,0,0
2015-08-26,-0.0026460444758555973,-0.061713898444215126,-0.0,21.099529047349797,0,0
2015-08-27,0.006456145652535179,-0.05525775279167995,-0.0,19.747265929517084,0,0
2015-08-28,-0.00786163318181384,-0.06311938597349379,-0.0,21.456100277124868,0,0
2015-08-31,0.005889444953062573,-0.05722994102043121,-0.0,20.244806491946036,0,0
2015-09-01,-0.0021427102300741636,-0.05937265125050538,-0.0,20.727745573906276,0,0
2015-09-02,0.0027014404888558927,-0.056671210761649486,-0.0,20.1886219979369,0,0
2015-09-03,-0.0018197814111807224,-0.05849099217283021,-0.0,20.60686302111705,0,0
2015-09-04,0.0018122361875172902,-0.05667875598531292,-0.0,20.25234854226965,0,0
2015-09-07,0.000858712063762234,-0.05582004392155068,-0.0,20.100305633081607,0,0
2015-09-08,-0.012483406291178088,-0.06830345021272877,-0.0,22.822917194571538,0,0
2015-09-09,0.004299672955853637,-0.06400377725687513,-0.0,21.959721780811083,0,0
2015-09-10,0.003210799336000182,-0.06079297792087495,-0.0,21.322469276274212,0,0
2015-09-11,0.002338959422933771,-0.05845401849794118,-0.0,20.865390631541814,0,0
2015-09-14,-0.004422447641180172,-0.06287646613912135,-0.0,21.826222442694856,0,0
2015-09-15,0.003702142348352679,-0.05917432379076867,-0.0,21.08007709331529,0,0
2015-09-16,-0.005108104878193209,-0.06428242866896187,-0.0,22.188201301272677,0,0
2015-09-17,0.0032854515900800378,-0.06099697707888184,-0.0,21.52869780567921,0,0
2015-09-18,-0.0016249826959220661,-0.0626219597748039,-0.0,21.903758449819186,0,0
2015-09-21,0.001724686730295568,-0.060897273044508336,-0.0,21.569808560955206,0,0
2015-09-22,-0.0051532244187792835,-0.06605049746328762,-0.0,22.70075359869694,0,0
2015-09-23,0.005587394111983099,-0.06046310335130452,-0.0,21.542657872069718,0,0
2015-09-24,-0.002348408485480729,-0.06281151183678525,-0.0,22.073682128698003,0,0
2015-09-25,0.0016615305524033323,-0.06114998128438192,-0.0,21.751098874652016,0,0
2015-09-28,0.0015459782078811042,-0.059604003076500815,-0.0,21.45150687661684,0,0
2015-09-29,0.0008132845475493356,-0.05879071852895148,-0.0,21.308173841113756,0,0
2015-09-30,-0.0030257714920617377,-0.061816490021013214,-0.0,21.996194207340807,0,0
2015-10-01,0.00409313590562839,-0.057723354115384824,-0.0,21.137861725336272,0,0
2015-10-02,0.0031644068253969208,-0.054558947289987905,-0.0,20.480726125785207,0,0
2015-10-05,-0.005063737669917005,-0.05962268495990491,-0.0,21.618857200711076,0,0
2015-10-06,-0.003204153783176377,-0.06282683874308129,-0.0,22.349884461713255,0,0
2015-10-07,-0.0047313031799578855,-0.06755814192303917,-0.0,23.417119307463494,0,0
2015-10-08,-0.003158760567549138,-0.07071690249058832,-0.0,24.139991960261135,0,0
2015-10-09,0.005487369203313961,-0.06522953328727436,-0.0,22.9682206354308,0,0
2015-10-12,-0.0008898524713354811,-0.06611938575860984,-0.0,23.194937918758075,0,0
2015-10-13,0.0030494967504642095,-0.06306988900814564,-0.0,22.555971039463756,0,0
2015-10-14,0.0048107951571373375,-0.0582590938510083,-0.0,21.526110263885577,0,0
2015-10-15,0.0006673653189702372,-0.05759172853203807,-0.0,21.410922070704927,0,0
2015-10-16,0.0025623666182885974,-0.05502936191374947,-0.0,20.87456052326169,0,0
2015-10-19,0.0031506757065870405,-0.05187868620716243,-0.0,20.204970367978657,0,0
2015-10-20,0.0034095974534321715,-0.04846908875373026,-0.0,19.47549918772621,0,0
2015-10-21,0.0018831268301692538,-0.04658596192356101,-0.0,19.085922932419734,0,0
2015-10-22,-0.0003358668519660494,-0.04692182877552706,-0.0,19.193482038089982,0,0
2015-10-23,-0.0025697555815704463,-0.0494915843570975,-0.0,19.806861325981593,0,0
2015-10-26,0.002016168461602949,-0.047475415895494553,-0.0,19.380997450598482,0,0
2015-10-27,0.0022302252197562386,-0.04524519067573832,-0.0,18.904206452394515,0,0
2015-10-28,-0.005954623500227711,-0.05119981417596603,-0.0,20.3005137124477,0,0
2015-10-29,-0.00033521652665804026,-0.05153503070262407,-0.0,20.40894920757451,0,0
2015-10-30,0.00042134947625385526,-0.051113681226370215,-0.0,20.34434142132368,0,0
2015-11-02,-0.0023559772031372835,-0.0534696584295075,-0.0,20.919685080109865,0,0
2015-11-03,0.0035892554105463764,-0.04988040301896113,-0.0,20.120570895634188,0,0
2015-11-04,0.0002971305852823206,-0.049583272433678806,-0.0,20.08365442041141,0,0
2015-11-05,8.774544660529503e-05,-0.04949552698707351,-0.0,20.095191889775865,0,0
2015-11-06,-0.0043502388927758665,-0.05384576587984938,-0.0,21.148025472778045,0,0
2015-11-09,-0.004877557706836217,-0.0587233235866856,-0.0,22.324322845301314,0,0
2015-11-10,-0.006453499220669723,-0.06517682280735532,-0.0,23.867657310776913,0,0
2015-11-11,-0.0024076559800377787,-0.0675844787873931,-0.0,24.459395455613297,0,0
2015-11-12,0.001259219601670573,-0.06632525918572253,-0.0,24.197501468971762,0,0
2015-11-13,0.0024166575069779293,-0.0639086016787446,-0.0,23.662477209624004,0,0
2015-11-16,0.001333177311714649,-0.06257542436702995,-0.0,23.380449768775023,0,0
2015-11-17,-0.0022950916601390814,-0.06487051602716903,-0.0,23.955899948706058,0,0
2015-11-18,0.0033008878956464253,-0.06156962813152261,-0.0,23.203129366795075,0,0
2015-11-19,-0.007248732737993305,-0.06881836086951591,-0.0,24.962325358564396,0,0
2015-11-20,0.0009526679592128628,-0.06786569291030305,-0.0,24.769880274568344,0,0
2015-11-23,0.009693893727145903,-0.058171799183157145,-0.0,22.505391138977675,0,0
2015-11-24,7.230419053549063e-05,-0.05809949499262165,-0.0,22.520676943353827,0,0
2015-11-25,0.008670643952145788,-0.04942885104047587,-0.0,20.535617208992875,0,0
2015-11-26,0.006129976102736292,-0.043298874937739575,-0.0,19.16608319917842,0,0
2015-11-27,-0.004278962549405848,-0.04757783748714542,-0.0,20.171050788618196,0,0
2015-11-30,0.001446477702464866,-0.04613135978468055,-0.0,19.874056427743405,0,0
2015-12-01,-0.006677572804703083,-0.052808932589383635,-0.0,21.432728563075553,0,0
2015-12-02,-0.0014479719117437935,-0.054256904501127426,-0.0,21.793279715599574,0,0
2015-12-03,0.0060994803815028545,-0.04815742411962457,-0.0,20.434183919250074,0,0
2015-12-04,0.0023305466238514507,-0.04582687749577312,-0.0,19.9374985686106,0,0
2015-12-07,0.004519878704605082,-0.04130699879116804,-0.0,18.9398846325031,0,0
2015-12-08,-0.0017464776556581955,-0.043053476446826236,-0.0,19.369602146972337,0,0
2015-12-09,-0.007977903327236703,-0.05103137977406294,-0.0,21.22718874631862,0,0
2015-12-10,-0.003771705404932833,-0.05480308517899577,-0.0,22.11093913322446,0,0
2015-12-11,0.004391744910254267,-0.0504113402687415,-0.0,21.14962007581323,0,0
2015-12-14,0.008564762593440314,-0.041846577675301186,-0.0,19.244296664568903,0,0
2015-12-15,0.004686973736842,-0.037159603938459185,-0.0,18.232497707644285,0,0
2015-12-16,0.010659290731791003,-0.02650031320666818,-0.0,15.891859090872961,0,0
2015-12-17,0.00011512246663260761,-0.026385190740035574,-0.0,15.898898513046833,0,0
2015-12-18,0.003943284174940637,-0.022441906565094937,-0.0,15.070666955288486,0,0
2015-12-21,0.0018750524799439187,-0.020566854085151017,-0.0,14.693015015231039,0,0
2015-12-22,-0.001674093117998595,-0.022240947203149612,-0.0,15.09254047325092,0,0
2015-12-23,0.0025291523534573535,-0.01971179484969226,-0.2063060335192146,14.566542279832468,0,0
2015-12-24,-0.006292708168080895,-0.026004503017773153,-0.34077500549322387,15.992436475728756,0,0
2015-12-25,-0.013160917855174538,-0.03916542087294769,-0.5376918350670474,18.92403438561793,0,0
2015-12-28,-0.005988273308814206,-0.0451536941817619,-0.637231552471019,20.222587397172322,0,0
2015-12-29,0.0079124521557956,-0.0372412420259663,-0.4506999796086001,18.586857560593582,0,0
2015-12-30,-0.0035525697906309156,-0.04079381181659721,-0.468765873321939,19.360111312023783,0,0
2015-12-31,0.008645420397072872,-0.032148391419524344,-0.24957862086515864,17.5835657296197,0,0
2016-01-01,0.0015725817846656462,-0.0305758096348587,-0.16013469130782335,17.29081122380918,0,0
2016-01-04,0.000228170929154658,-0.03034763870570404,-0.13687794825739205,17.27545547961161,0,0
2016-01-05,-0.0037054941567614815,-0.03405313286246552,-0.1898701426135156,18.081117243513788,0,0
2016-01-06,-0.000960956139752949,-0.035014089002218474,-0.2559964582898501,18.31422412118422,0,0
2016-01-07,-0.01316788546863307,-0.04818197447085154,-0.3335575358172051,21.117166552156498,0,0
2016-01-08,-0.001691178111512762,-0.0498731525823643,-0.3723917854762874,21.49214184906732,0,0
2016-01-11,-0.0011853543234038044,-0.0510585069057681,-0.3918590728123952,21.76576501923083,0,0
2016-01-12,0.0006805682056840686,-0.050377938700084036,-0.38479512005513755,21.658295885211018,0,0
2016-01-13,0.007219061794628735,-0.0431588769054553,-0.23743014307502294,20.2023993619517,0,0
2016-01-14,-0.005151787378123773,-0.04831066428357907,-0.3448510639602255,21.288907034843326,0,0
2016-01-15,0.009054327352457928,-0.03925633693112114,-0.16844867074020584,19.468813297092176,0,0
2016-01-18,-0.0018022284418766515,-0.04105856537299779,-0.15198241461609058,19.864436300809725,0,0
2016-01-19,-0.004524781251843774,-0.045583346624841564,-0.09834603767931915,20.813939727707492,0,0
2016-01-20,-0.00012630161811320612,-0.04570964824295477,-0.16896648589112628,20.871582547581923,0,0
2016-01-21,0.0013486255154539755,-0.044361022727500796,-0.13045565400401424,20.62829634887215,0,0
2016-01-22,6.101736187689088e-05,-0.0443000053656239,-0.18400719046759162,20.647783430890048,0,0
2016-01-25,0.003202949680568884,-0.04109705568505502,-0.10635009547856715,20.01866798407218,0,0
2016-01-26,-0.004769720991410267,-0.045866776676465285,-0.11563055771627044,21.03839930370142,0,0
2016-01-27,0.008936895184109606,-0.03692988149235568,-0.00585831085026431,19.219481320656783,0,0
2016-01-28,0.004564466717768419,-0.032365414774587264,0.033948920399170475,18.31904205358435,0,0
2016-01-29,0.002718146002155014,-0.02964726877243225,0.10619615804422264,17.795360207495555,0,0
2016-02-01,-0.003342834504631488,-0.03299010327706374,0.029093702522637727,18.513499357585562,0,0
2016-02-02,-0.0033522423450271037,-0.03634234562209084,-0.0019312794274630302,19.235670336158545,0,0
2016-02-03,-0.004203352230408317,-0.04054569785249916,-0.07757154673921905,20.135682783481613,0,0
2016-02-04,0.003338004871170137,-0.037207692981329026,-0.0684772405424951,19.477407096800572,0,0
2016-02-05,0.0028993942090366435,-0.034308298772292384,-0.07236151408983453,18.908023379259078,0,0
2016-02-08,-0.0011259222781307649,-0.03543422105042315,-0.10468630693617519,19.17443249562054,0,0
2016-02-09,0.002095430927116849,-0.033338790123306296,-0.16670847342512293,18.767817756201307,0,0
2016-02-10,-4.287467951419018e-05,-0.03338166480282049,-0.15156775076252202,18.80884359242421,0,0
2016-02-11,-0.0011089172588855778,-0.03449058206170607,-0.17495166617816818,19.075410796298797,0,0
2016-02-12,-0.0037139050169323253,-0.0382044870786384,-0.31570048186004335,19.897282854187267,0,0
2016-02-15,-0.0011358814406694626,-0.03934036851930786,-0.3910947918868049,20.171391642774246,0,0
2016-02-16,-0.004557288420302985,-0.04389765693961085,-0.4976170077664972,21.18002684562659,0,0
2016-02-17,-0.00395442948902119,-0.047852086428632035,-0.5739203191934321,22.059694445937435,0,0
2016-02-18,0.005148870979156637,-0.0427032154494754,-0.4755759581232378,20.986220300978747,0,0
2016-02-19,-0.0021324722584471025,-0.0448356877079225,-0.5717728168819696,21.475497050887615,0,0
2016-02-22,-0.003226375257869109,-0.04806206296579161,-0.6529895407897767,22.2025041912696,0,0
2016-02-23,0.005002323604511777,-0.04305973936127983,-0.6213538107637274,21.153742435810198,0,0
2016-02-24,0.0030669564313169986,-0.03999278292996283,-0.45939153568905344,20.523762738035025,0,0
2016-02-25,-0.0031490713920505134,-0.04314185432201335,-0.517774358179505,21.237688614600746,0,0
2016-02-26,-0.0030535508375647284,-0.046195405159578075,-0.6201379761870066,21.932970969951654,0,0
2016-02-29,0.009556039966202851,-0.036639365193375226,-0.4915417276123249,19.88256838434697,0,0
2016-03-01,-0.0003582794391171636,-0.03699764463249239,-0.546879661427126,19.991198012474754,0,0
2016-03-02,-4.514070516460655e-05,-0.037042785337656994,-0.6133857484019655,20.032916460148638,0,0
2016-03-03,0.003009013137241688,-0.034033772200415306,-0.49961891517650014,19.413973964411323,0,0
2016-03-04,-0.0023626990254970903,-0.0363964712259124,-0.42193517987990853,19.958815229457542,0,0
2016-03-07,0.004009127459163872,-0.032387343766748525,-0.4126136738233088,19.116922643562482,0,0
2016-03-08,-0.004031727586315245,-0.03641907135306377,-0.5111983188595826,20.02895504225967,0,0
2016-03-09,-0.0001639265806580343,-0.03658299793372181,-0.5148450666616347,20.096791689186627,0,0
2016-03-10,-0.0002893830860306675,-0.03687238101975247,-0.5513513163292776,20.19241374071676,0,0
